StartTime,green_energy_SP,SP_Load,green_energy_UK,UK_Load,green_energy_DE,DE_Load,green_energy_DK,DK_Load,green_energy_SE,SE_Load,green_energy_HU,HU_Load,green_energy_IT,IT_Load,green_energy_PO,PO_Load,green_energy_NE,NE_Load,label
2022-02-27 22:00:00,4769.0,24224.0,3080.0,1688.0,109844.0,206610.0,3263.0,3813.0,13626.0,16293.0,1047.0,19051.0,6985.0,23210.0,1750.0,16976.0,13096.0,44378.0,3
2022-02-27 23:00:00,3921.0,22865.0,2463.0,1457.0,108461.0,198837.0,3237.0,3770.0,13424.0,15815.0,1099.0,18077.0,7098.0,21970.0,1547.0,16711.0,12606.0,42467.0,3
2022-02-28 00:00:00,3444.0,21889.0,2975.0,1218.0,103068.0,194395.0,3078.0,3571.0,13299.0,16083.0,1087.0,17591.0,7441.0,21554.0,1393.0,16517.0,12255.0,41201.0,3
2022-02-28 01:00:00,3372.0,21379.0,2543.0,1145.0,95393.0,192998.0,3051.0,3658.0,13264.0,16413.0,1114.0,17162.0,7974.0,21560.0,1333.0,16600.0,12318.0,40876.0,3
2022-02-28 02:00:00,3684.0,21383.0,1524.0,1151.0,86032.0,195324.0,2988.0,3720.0,12969.0,16722.0,1070.0,17129.0,7900.0,22200.0,1286.0,17109.0,12080.0,41183.0,3
2022-02-28 03:00:00,3904.0,22103.0,830.0,1146.0,80574.0,202779.0,2961.0,3913.0,13066.0,17561.0,1011.0,18030.0,6883.0,24677.0,1252.0,18475.0,12125.0,41770.0,3
2022-02-28 04:00:00,4152.0,24774.0,1003.0,1109.0,82852.0,219459.0,2934.0,4534.0,13372.0,19441.0,1074.0,20313.0,7969.0,30704.0,1268.0,21263.0,11772.0,44029.0,3
2022-02-28 05:00:00,5324.0,27840.0,1178.0,1172.0,89820.0,247928.0,3086.0,5050.0,13645.0,20889.0,1336.0,23320.0,11283.0,36489.0,1464.0,22961.0,10782.0,49132.0,1
2022-02-28 06:00:00,6699.0,29199.0,1294.0,1314.0,99987.0,264261.0,3352.0,5190.0,14094.0,21077.0,1848.0,24259.0,14066.0,41398.0,2199.0,23396.0,9028.0,53783.0,1
2022-02-28 07:00:00,9735.0,30462.0,982.0,1646.0,120143.0,273542.0,3589.0,5177.0,13808.0,20087.0,2716.0,24361.0,14985.0,42017.0,2968.0,23274.0,7148.0,52556.0,3
2022-02-28 08:00:00,13574.0,31021.0,810.0,2036.0,132905.0,274912.0,3716.0,5210.0,13778.0,19685.0,3560.0,24099.0,15479.0,41259.0,3579.0,22663.0,7069.0,47979.0,1
2022-02-28 09:00:00,15384.0,30825.0,612.0,2234.0,146219.0,275585.0,4030.0,5146.0,13753.0,18968.0,3747.0,24160.0,15866.0,40631.0,4357.0,23278.0,6449.0,43305.0,1
2022-02-28 10:00:00,16290.0,30703.0,706.0,2347.0,168682.0,275054.0,4592.0,5098.0,13815.0,18491.0,3645.0,24551.0,16041.0,39228.0,4382.0,23440.0,5915.0,40087.0,1
2022-02-28 11:00:00,16307.0,30709.0,816.0,2360.0,185017.0,272716.0,5003.0,5179.0,14095.0,18159.0,3521.0,24945.0,15853.0,39198.0,4165.0,23536.0,5539.0,38371.0,1
2022-02-28 12:00:00,16516.0,30086.0,1052.0,2368.0,181919.0,267700.0,5000.0,5014.0,14209.0,18358.0,3355.0,24664.0,14266.0,39886.0,3732.0,23487.0,5936.0,38348.0,1
2022-02-28 13:00:00,16766.0,29271.0,1124.0,2376.0,164658.0,261606.0,4734.0,4759.0,14277.0,18756.0,2950.0,24707.0,11857.0,40325.0,2896.0,23492.0,6210.0,40022.0,1
2022-02-28 14:00:00,15110.0,28726.0,1200.0,2281.0,136309.0,259875.0,4163.0,4756.0,14461.0,19060.0,1882.0,25092.0,10048.0,40446.0,2118.0,23802.0,5953.0,43522.0,1
2022-02-28 15:00:00,12874.0,28548.0,1137.0,2246.0,111572.0,257023.0,3905.0,5022.0,14772.0,19408.0,1201.0,25203.0,8402.0,40241.0,2167.0,24359.0,5616.0,49584.0,1
2022-02-28 16:00:00,9171.0,28521.0,850.0,2242.0,108457.0,266842.0,3751.0,5250.0,15188.0,19274.0,829.0,25795.0,10000.0,42621.0,2420.0,25055.0,6293.0,57366.0,1
2022-02-28 17:00:00,8187.0,31157.0,596.0,2404.0,122783.0,280901.0,4163.0,5018.0,15660.0,18933.0,1075.0,26298.0,10939.0,43011.0,2318.0,24942.0,6964.0,59755.0,1
2022-02-28 18:00:00,8817.0,32464.0,533.0,2512.0,125609.0,278280.0,4343.0,4766.0,15734.0,18605.0,1313.0,25936.0,10445.0,40609.0,2031.0,24531.0,7861.0,58525.0,1
2022-02-28 19:00:00,8191.0,31763.0,557.0,2544.0,130153.0,266915.0,4585.0,4589.0,15796.0,18421.0,1224.0,25172.0,7885.0,37534.0,1989.0,22985.0,7750.0,56083.0,1
2022-02-28 20:00:00,6784.0,29148.0,474.0,2408.0,139602.0,256797.0,4764.0,4250.0,15386.0,17996.0,1103.0,24006.0,7104.0,33698.0,1920.0,21559.0,8023.0,52931.0,1
2022-02-28 21:00:00,5454.0,26473.0,563.0,2239.0,140858.0,246091.0,4722.0,3995.0,14869.0,17527.0,1057.0,23035.0,7050.0,30535.0,1840.0,20319.0,8329.0,49702.0,3
2022-02-28 22:00:00,6268.0,25288.0,487.0,2001.0,140819.0,233551.0,4743.0,3805.0,14299.0,17057.0,997.0,22022.0,8156.0,28405.0,1723.0,19288.0,7688.0,46647.0,3
2022-02-28 23:00:00,5637.0,23865.0,378.0,1729.0,134983.0,223098.0,4710.0,3699.0,14168.0,16735.0,836.0,20865.0,8785.0,26931.0,1741.0,18700.0,6657.0,44130.0,3
2022-03-01 00:00:00,7062.0,22857.0,320.0,1515.0,133069.0,219490.0,4574.0,3695.0,13756.0,16582.0,775.0,20042.0,9202.0,26028.0,1676.0,18468.0,5708.0,42310.0,3
2022-03-01 01:00:00,7654.0,22529.0,264.0,1401.0,125539.0,218192.0,4386.0,3657.0,13720.0,16666.0,807.0,19416.0,9281.0,25892.0,1625.0,18562.0,4417.0,41592.0,3
2022-03-01 02:00:00,7966.0,22516.0,157.0,1408.0,110399.0,217463.0,4061.0,3686.0,14237.0,16820.0,853.0,19229.0,8821.0,26211.0,1679.0,19003.0,3457.0,41250.0,3
2022-03-01 03:00:00,7540.0,23275.0,60.0,1371.0,96924.0,222215.0,3851.0,3943.0,14589.0,17512.0,882.0,19998.0,8381.0,28047.0,1666.0,19919.0,2927.0,41791.0,1
2022-03-01 04:00:00,8403.0,25964.0,61.0,1349.0,92272.0,237761.0,3621.0,4570.0,15256.0,18876.0,873.0,21894.0,7728.0,32928.0,1713.0,22076.0,2498.0,44224.0,1
2022-03-01 05:00:00,10167.0,29543.0,50.0,1366.0,99173.0,264869.0,3485.0,4997.0,15902.0,19773.0,1094.0,24293.0,10207.0,38358.0,1943.0,23443.0,2145.0,49345.0,1
2022-03-01 06:00:00,11379.0,31150.0,24.0,1476.0,110770.0,279369.0,3316.0,5197.0,16232.0,20381.0,2490.0,24171.0,14063.0,43598.0,2673.0,23619.0,1698.0,55010.0,1
2022-03-01 07:00:00,13841.0,31770.0,55.0,1814.0,121223.0,285903.0,3236.0,5215.0,16007.0,19949.0,4246.0,23246.0,15518.0,45070.0,3262.0,23186.0,1427.0,56941.0,1
2022-03-01 08:00:00,15897.0,31733.0,170.0,2225.0,135696.0,284790.0,3012.0,5217.0,15646.0,19900.0,5804.0,22479.0,15522.0,44597.0,3966.0,22649.0,1205.0,57173.0,1
2022-03-01 09:00:00,16977.0,31426.0,275.0,2368.0,156219.0,287348.0,2446.0,5215.0,15344.0,19805.0,6916.0,21754.0,17374.0,44756.0,4455.0,22683.0,1262.0,55359.0,1
2022-03-01 10:00:00,16709.0,31407.0,344.0,2412.0,161973.0,286129.0,2028.0,5092.0,15009.0,19614.0,7183.0,21376.0,17446.0,42207.0,4552.0,22660.0,1348.0,53959.0,1
2022-03-01 11:00:00,17147.0,31211.0,376.0,2349.0,161034.0,282762.0,1834.0,5119.0,14703.0,19537.0,6620.0,21583.0,16710.0,41371.0,4368.0,22783.0,1250.0,52157.0,1
2022-03-01 12:00:00,17491.0,30760.0,425.0,2308.0,142320.0,274104.0,1806.0,5061.0,14620.0,19598.0,5851.0,21648.0,16227.0,42177.0,3825.0,22848.0,1053.0,53737.0,1
2022-03-01 13:00:00,17215.0,29945.0,521.0,2292.0,114335.0,267343.0,1645.0,4945.0,14533.0,19903.0,4604.0,22380.0,14712.0,42472.0,2985.0,23387.0,1080.0,54920.0,1
2022-03-01 14:00:00,16501.0,29612.0,395.0,2168.0,85847.0,260889.0,1511.0,4979.0,14420.0,20088.0,2918.0,23346.0,12590.0,42363.0,1996.0,23962.0,851.0,56156.0,1
2022-03-01 15:00:00,14087.0,29424.0,325.0,2145.0,59566.0,260558.0,1317.0,5259.0,14468.0,20366.0,1394.0,24219.0,10866.0,41904.0,1821.0,24576.0,687.0,57864.0,1
2022-03-01 16:00:00,11964.0,29578.0,228.0,2191.0,50804.0,268352.0,1308.0,5212.0,14454.0,20142.0,819.0,25368.0,15814.0,44174.0,2165.0,25160.0,715.0,61291.0,1
2022-03-01 17:00:00,12210.0,32180.0,560.0,2390.0,57350.0,280169.0,1301.0,4983.0,14654.0,19928.0,835.0,26180.0,16018.0,44609.0,2386.0,25113.0,947.0,61492.0,1
2022-03-01 18:00:00,13314.0,33667.0,926.0,2529.0,58010.0,273484.0,1247.0,4702.0,14629.0,19332.0,971.0,25919.0,9939.0,41900.0,1910.0,24557.0,1197.0,59549.0,1
2022-03-01 19:00:00,12350.0,32678.0,1217.0,2590.0,51523.0,258008.0,1155.0,4398.0,14346.0,18376.0,1100.0,25070.0,8865.0,38753.0,1644.0,23089.0,1608.0,56594.0,1
2022-03-01 20:00:00,11172.0,29883.0,1920.0,2461.0,45906.0,245717.0,1120.0,4167.0,13850.0,17589.0,1107.0,24001.0,8378.0,34890.0,1465.0,21618.0,1856.0,53117.0,1
2022-03-01 21:00:00,9348.0,27065.0,2372.0,2259.0,41143.0,234189.0,1066.0,3923.0,13285.0,17096.0,1021.0,23068.0,8439.0,31553.0,1282.0,20398.0,1974.0,49756.0,1
2022-03-01 22:00:00,9425.0,25663.0,2804.0,2029.0,40590.0,221385.0,1060.0,3785.0,13463.0,16852.0,901.0,21982.0,8161.0,28630.0,1094.0,19449.0,2420.0,46810.0,1
2022-03-01 23:00:00,9840.0,24134.0,3052.0,1724.0,42581.0,212044.0,1119.0,3690.0,12859.0,16161.0,854.0,20843.0,8000.0,26982.0,965.0,18834.0,2531.0,43870.0,1
2022-03-02 00:00:00,9660.0,23160.0,2674.0,1480.0,48511.0,206847.0,1094.0,3655.0,12816.0,16014.0,869.0,20038.0,7920.0,26290.0,922.0,18577.0,2285.0,42255.0,1
2022-03-02 01:00:00,9591.0,22715.0,2446.0,1308.0,51030.0,206430.0,1095.0,3661.0,12826.0,16290.0,927.0,19479.0,7471.0,26094.0,876.0,18691.0,2193.0,41574.0,1
2022-03-02 02:00:00,9590.0,22709.0,2176.0,1283.0,53618.0,208746.0,1094.0,3724.0,13053.0,16591.0,978.0,19435.0,7215.0,26629.0,825.0,19125.0,2741.0,41603.0,1
2022-03-02 03:00:00,9417.0,23245.0,1734.0,1237.0,51156.0,215898.0,1143.0,3982.0,13311.0,17499.0,927.0,20255.0,6879.0,28714.0,777.0,20035.0,3003.0,42113.0,1
2022-03-02 04:00:00,9776.0,26014.0,1728.0,1216.0,42810.0,231053.0,1230.0,4587.0,13926.0,19100.0,886.0,22150.0,7391.0,34108.0,870.0,22163.0,3816.0,44015.0,1
2022-03-02 05:00:00,11055.0,29608.0,1787.0,1232.0,47419.0,256485.0,1260.0,5075.0,14341.0,20136.0,1130.0,24570.0,9843.0,39557.0,1337.0,23696.0,4207.0,49629.0,1
2022-03-02 06:00:00,12332.0,31311.0,2152.0,1347.0,60948.0,272442.0,1442.0,5163.0,14454.0,20544.0,2418.0,24593.0,13500.0,43596.0,2239.0,24070.0,4230.0,54389.0,1
2022-03-02 07:00:00,15213.0,31968.0,2462.0,1645.0,76840.0,279415.0,1596.0,5156.0,14408.0,20294.0,4048.0,23736.0,15032.0,44404.0,2957.0,23599.0,4375.0,53405.0,1
2022-03-02 08:00:00,16899.0,31940.0,2408.0,2054.0,94382.0,280322.0,1799.0,5259.0,14180.0,19665.0,5565.0,22706.0,16117.0,43356.0,3499.0,22796.0,4258.0,49153.0,1
2022-03-02 09:00:00,18802.0,31826.0,2292.0,2253.0,108242.0,282024.0,2004.0,5144.0,13939.0,19115.0,6709.0,21903.0,16005.0,42546.0,3823.0,22825.0,4179.0,44413.0,1
2022-03-02 10:00:00,19804.0,31906.0,2328.0,2317.0,122583.0,283599.0,2118.0,4955.0,13987.0,18867.0,7195.0,21603.0,15602.0,40234.0,3873.0,22846.0,4147.0,40950.0,1
2022-03-02 11:00:00,20325.0,31915.0,2446.0,2329.0,123939.0,280677.0,2179.0,4898.0,14045.0,18518.0,6915.0,21541.0,15192.0,39969.0,3727.0,23053.0,3862.0,39437.0,1
2022-03-02 12:00:00,20607.0,31458.0,2636.0,2352.0,120123.0,275828.0,2036.0,4803.0,14079.0,18341.0,6243.0,21492.0,14353.0,40868.0,3315.0,23149.0,3377.0,40032.0,1
2022-03-02 13:00:00,21719.0,30894.0,2544.0,2399.0,107743.0,268390.0,1885.0,4660.0,14238.0,18571.0,5005.0,22173.0,13630.0,42030.0,2641.0,23477.0,3495.0,41594.0,1
2022-03-02 14:00:00,21036.0,30525.0,2480.0,2337.0,86510.0,262599.0,1606.0,4711.0,14270.0,18987.0,3279.0,23200.0,10783.0,42694.0,1886.0,23996.0,3656.0,45065.0,1
2022-03-02 15:00:00,17772.0,30107.0,2546.0,2300.0,61360.0,261337.0,1397.0,5005.0,14442.0,19679.0,1509.0,24213.0,8729.0,42671.0,1551.0,24441.0,3818.0,50870.0,1
2022-03-02 16:00:00,15138.0,30023.0,2825.0,2342.0,51092.0,270277.0,1402.0,5155.0,14900.0,20026.0,893.0,25371.0,9896.0,44807.0,1872.0,25205.0,3615.0,57998.0,1
2022-03-02 17:00:00,14989.0,32404.0,2770.0,2518.0,61009.0,282289.0,1414.0,4908.0,15029.0,19326.0,952.0,26229.0,10244.0,45002.0,2073.0,25349.0,4314.0,59790.0,1
2022-03-02 18:00:00,15213.0,33693.0,2793.0,2594.0,59085.0,276223.0,1389.0,4641.0,15246.0,18948.0,1024.0,25976.0,6963.0,42542.0,1624.0,24768.0,5280.0,58714.0,1
2022-03-02 19:00:00,13763.0,32750.0,2697.0,2467.0,53161.0,262057.0,1308.0,4352.0,15255.0,18573.0,1047.0,25137.0,5783.0,39223.0,1103.0,23249.0,6037.0,56000.0,1
2022-03-02 20:00:00,12689.0,30023.0,2365.0,2329.0,48146.0,247986.0,1265.0,4088.0,15052.0,17871.0,1030.0,24036.0,5154.0,35091.0,866.0,21621.0,6047.0,52894.0,1
2022-03-02 21:00:00,11158.0,27120.0,2451.0,2149.0,46581.0,235718.0,1223.0,3887.0,14616.0,16803.0,1003.0,23183.0,5032.0,31502.0,844.0,20472.0,5856.0,49479.0,1
2022-03-02 22:00:00,10640.0,25694.0,2343.0,1908.0,44048.0,222846.0,1224.0,3766.0,14155.0,16511.0,1001.0,22119.0,5588.0,28984.0,831.0,19455.0,5449.0,46577.0,1
2022-03-02 23:00:00,10028.0,24224.0,1991.0,1633.0,43856.0,211739.0,1211.0,3645.0,13742.0,16399.0,1037.0,20900.0,5268.0,27330.0,845.0,18879.0,5094.0,43766.0,1
2022-03-03 00:00:00,9316.0,23267.0,1826.0,1385.0,46369.0,207240.0,1182.0,3597.0,13703.0,16012.0,993.0,20001.0,6496.0,26389.0,851.0,18619.0,5063.0,42123.0,1
2022-03-03 01:00:00,8460.0,22951.0,1875.0,1265.0,49730.0,206620.0,1186.0,3597.0,13688.0,15870.0,982.0,19417.0,5945.0,26302.0,927.0,18735.0,4621.0,41462.0,1
2022-03-03 02:00:00,7593.0,22910.0,1322.0,1277.0,50306.0,209158.0,1232.0,3678.0,13891.0,16295.0,1135.0,19332.0,6124.0,26667.0,977.0,19022.0,4000.0,41235.0,1
2022-03-03 03:00:00,7033.0,23353.0,648.0,1251.0,51158.0,216735.0,1239.0,3924.0,13925.0,16928.0,1142.0,20203.0,4361.0,28489.0,1001.0,19864.0,3719.0,41849.0,1
2022-03-03 04:00:00,9211.0,25993.0,1185.0,1215.0,48280.0,231279.0,1352.0,4553.0,14568.0,18604.0,1140.0,22155.0,5207.0,33704.0,1061.0,22138.0,3339.0,44253.0,1
2022-03-03 05:00:00,10631.0,29666.0,1442.0,1235.0,55961.0,259628.0,1467.0,5058.0,14573.0,19613.0,1274.0,24593.0,10599.0,39041.0,1385.0,23810.0,3820.0,49724.0,1
2022-03-03 06:00:00,11770.0,31328.0,1310.0,1380.0,72550.0,275157.0,1596.0,5288.0,14285.0,20235.0,2517.0,24639.0,11047.0,43256.0,2043.0,24288.0,4658.0,54169.0,1
2022-03-03 07:00:00,12906.0,32101.0,1086.0,1744.0,99902.0,280470.0,1797.0,5277.0,13967.0,20330.0,4286.0,23502.0,12136.0,44136.0,2634.0,24181.0,4817.0,52715.0,1
2022-03-03 08:00:00,12495.0,32102.0,822.0,2170.0,120792.0,281202.0,1835.0,5132.0,13279.0,19747.0,5768.0,22385.0,13233.0,43636.0,2950.0,23698.0,4406.0,47644.0,1
2022-03-03 09:00:00,12887.0,31943.0,636.0,2301.0,138565.0,279329.0,2022.0,4964.0,13053.0,19344.0,6605.0,21743.0,13150.0,42669.0,3321.0,23784.0,3686.0,42811.0,1
2022-03-03 10:00:00,13204.0,32062.0,727.0,2410.0,152639.0,279274.0,2135.0,4812.0,12910.0,18868.0,6582.0,21758.0,12703.0,40199.0,3719.0,23881.0,4094.0,39771.0,1
2022-03-03 11:00:00,13117.0,32294.0,536.0,2365.0,162327.0,277806.0,2204.0,4754.0,12726.0,18395.0,5964.0,22029.0,12013.0,39674.0,3741.0,24224.0,4932.0,38250.0,1
2022-03-03 12:00:00,13607.0,31973.0,487.0,2376.0,157960.0,270896.0,2120.0,4636.0,12610.0,17939.0,5221.0,22181.0,10872.0,40402.0,3528.0,24175.0,4385.0,38169.0,1
2022-03-03 13:00:00,13498.0,31426.0,481.0,2384.0,144276.0,266227.0,1929.0,4527.0,12772.0,18270.0,3913.0,22914.0,9675.0,41105.0,2936.0,24339.0,3967.0,39710.0,1
2022-03-03 14:00:00,14397.0,31171.0,263.0,2309.0,115350.0,262398.0,1626.0,4560.0,12734.0,18734.0,2357.0,23784.0,7789.0,41574.0,2681.0,24459.0,3708.0,43176.0,1
2022-03-03 15:00:00,14735.0,31293.0,234.0,2313.0,82370.0,260436.0,1465.0,4889.0,13008.0,19664.0,1260.0,24478.0,7004.0,41529.0,3008.0,24805.0,4206.0,49298.0,1
2022-03-03 16:00:00,14282.0,31212.0,215.0,2355.0,69339.0,269598.0,1553.0,5025.0,13240.0,19806.0,862.0,25367.0,10808.0,43601.0,2965.0,25324.0,4693.0,56967.0,1
2022-03-03 17:00:00,15745.0,33077.0,190.0,2508.0,84901.0,282133.0,1794.0,4825.0,13359.0,19346.0,902.0,26152.0,10247.0,43791.0,2795.0,25305.0,6287.0,59801.0,1
2022-03-03 18:00:00,17084.0,33858.0,210.0,2626.0,85977.0,277196.0,1831.0,4559.0,13375.0,19008.0,951.0,25818.0,6505.0,41470.0,2327.0,24737.0,8494.0,59037.0,1
2022-03-03 19:00:00,17165.0,32779.0,219.0,2685.0,79541.0,261120.0,1864.0,4377.0,13390.0,18717.0,941.0,24987.0,4497.0,38364.0,1811.0,23241.0,8650.0,56236.0,1
2022-03-03 20:00:00,16037.0,30245.0,211.0,2575.0,75684.0,247090.0,1947.0,4139.0,12795.0,18148.0,951.0,23900.0,4122.0,34404.0,1550.0,21663.0,8400.0,52598.0,1
2022-03-03 21:00:00,14818.0,27560.0,315.0,2392.0,73088.0,236378.0,1953.0,3906.0,12470.0,17679.0,947.0,22943.0,4195.0,31049.0,1515.0,20415.0,9545.0,49529.0,1
2022-03-03 22:00:00,15103.0,25815.0,498.0,2125.0,72640.0,221788.0,1797.0,3754.0,12478.0,17572.0,970.0,21801.0,6549.0,28558.0,1648.0,19370.0,9088.0,46488.0,1
2022-03-03 23:00:00,16495.0,24465.0,644.0,1847.0,69041.0,213118.0,1599.0,3684.0,12314.0,17418.0,1052.0,20613.0,6541.0,26741.0,1699.0,18821.0,7758.0,43855.0,1
2022-03-04 00:00:00,17094.0,23528.0,853.0,1594.0,71388.0,208043.0,1351.0,3612.0,12211.0,17424.0,1106.0,19774.0,5999.0,25842.0,1732.0,18552.0,6803.0,42171.0,1
2022-03-04 01:00:00,17186.0,23160.0,940.0,1449.0,67397.0,205978.0,1254.0,3623.0,12095.0,17591.0,1086.0,19173.0,5616.0,25555.0,1761.0,18579.0,5583.0,41313.0,1
2022-03-04 02:00:00,17830.0,23132.0,554.0,1430.0,64986.0,209420.0,1246.0,3723.0,12158.0,17951.0,1091.0,19022.0,5577.0,26099.0,1789.0,18913.0,4959.0,41102.0,1
2022-03-04 03:00:00,18277.0,23843.0,483.0,1352.0,61582.0,216961.0,1279.0,3969.0,12223.0,18657.0,999.0,19863.0,5365.0,28206.0,1771.0,19745.0,4736.0,41595.0,1
2022-03-04 04:00:00,17388.0,26510.0,592.0,1344.0,53793.0,230389.0,1353.0,4594.0,12956.0,20335.0,974.0,21768.0,4322.0,33057.0,1783.0,21889.0,4973.0,44097.0,1
2022-03-04 05:00:00,16616.0,29763.0,663.0,1364.0,56149.0,256317.0,1486.0,5012.0,13028.0,21034.0,1145.0,24175.0,10071.0,38741.0,1758.0,23939.0,5018.0,49396.0,1
2022-03-04 06:00:00,17608.0,31622.0,653.0,1473.0,71797.0,274013.0,1695.0,5103.0,13075.0,20641.0,2139.0,24707.0,13261.0,42866.0,1967.0,24947.0,4688.0,53857.0,1
2022-03-04 07:00:00,19437.0,32497.0,469.0,1759.0,91237.0,280622.0,1955.0,5039.0,13206.0,20241.0,3615.0,24253.0,12187.0,44008.0,2513.0,25215.0,4292.0,52996.0,1
2022-03-04 08:00:00,20431.0,32667.0,405.0,2170.0,109528.0,282324.0,2246.0,5034.0,13256.0,19939.0,4711.0,23663.0,11818.0,43242.0,3201.0,25155.0,3635.0,48514.0,1
2022-03-04 09:00:00,21534.0,32636.0,547.0,2332.0,130420.0,283619.0,2492.0,4895.0,13218.0,19205.0,5188.0,23437.0,11767.0,42386.0,3509.0,25515.0,3800.0,43494.0,1
2022-03-04 10:00:00,21619.0,32629.0,644.0,2367.0,147007.0,284295.0,2571.0,4765.0,13104.0,18624.0,5108.0,23612.0,12356.0,40125.0,3445.0,25536.0,3883.0,39819.0,1
2022-03-04 11:00:00,21143.0,32369.0,874.0,2313.0,154942.0,280677.0,2538.0,4610.0,13033.0,18178.0,4703.0,23875.0,12641.0,39942.0,3272.0,25508.0,3756.0,37959.0,1
2022-03-04 12:00:00,20267.0,31846.0,1147.0,2283.0,147787.0,271312.0,2372.0,4497.0,12862.0,17933.0,3785.0,23657.0,11982.0,40948.0,2908.0,25238.0,3862.0,37845.0,1
2022-03-04 13:00:00,19439.0,30946.0,924.0,2268.0,126396.0,264194.0,2148.0,4364.0,12680.0,17915.0,2959.0,23966.0,9435.0,41236.0,2622.0,24885.0,4328.0,39244.0,1
2022-03-04 14:00:00,19160.0,30417.0,747.0,2147.0,103325.0,260178.0,1825.0,4404.0,12564.0,18396.0,2118.0,24420.0,7071.0,41377.0,2283.0,24393.0,3941.0,42639.0,1
2022-03-04 15:00:00,17972.0,30003.0,593.0,2099.0,83251.0,260504.0,1574.0,4726.0,12645.0,18996.0,1254.0,24854.0,7688.0,41475.0,2226.0,24713.0,3756.0,48424.0,1
2022-03-04 16:00:00,16058.0,29946.0,326.0,2114.0,77963.0,266727.0,1586.0,4876.0,12645.0,19251.0,894.0,25519.0,10846.0,43515.0,2546.0,25322.0,4251.0,55939.0,1
2022-03-04 17:00:00,16292.0,31660.0,259.0,2282.0,87730.0,277111.0,1677.0,4628.0,12728.0,18674.0,1027.0,26139.0,11722.0,43770.0,2685.0,25113.0,5209.0,58921.0,1
2022-03-04 18:00:00,16887.0,32664.0,337.0,2419.0,87935.0,271219.0,1609.0,4358.0,12899.0,18307.0,1115.0,25640.0,7992.0,41005.0,2384.0,24375.0,5611.0,58064.0,1
2022-03-04 19:00:00,14854.0,31815.0,301.0,2529.0,80865.0,255055.0,1599.0,4170.0,12890.0,17796.0,1052.0,24870.0,4511.0,37755.0,2275.0,22925.0,7058.0,55039.0,1
2022-03-04 20:00:00,13442.0,29576.0,265.0,2412.0,78257.0,242169.0,1726.0,3969.0,12548.0,17570.0,1050.0,23835.0,4070.0,34060.0,1974.0,21442.0,8058.0,51841.0,1
2022-03-04 21:00:00,11692.0,27181.0,340.0,2225.0,76137.0,231450.0,1797.0,3829.0,12538.0,17320.0,986.0,22985.0,4589.0,30824.0,1636.0,20252.0,7472.0,49052.0,1
2022-03-04 22:00:00,10809.0,26062.0,321.0,2000.0,77951.0,220431.0,1953.0,3704.0,12453.0,16743.0,900.0,21843.0,4446.0,28280.0,1431.0,19376.0,7197.0,46431.0,1
2022-03-04 23:00:00,10520.0,24401.0,200.0,1795.0,77838.0,212136.0,1993.0,3593.0,12395.0,16711.0,852.0,20606.0,4313.0,26670.0,1267.0,18683.0,6549.0,44125.0,1
2022-03-05 00:00:00,9276.0,22935.0,277.0,1589.0,74127.0,205414.0,1895.0,3540.0,12480.0,16891.0,825.0,19680.0,5094.0,25685.0,1152.0,18306.0,5640.0,42118.0,1
2022-03-05 01:00:00,8902.0,22541.0,500.0,1464.0,72320.0,200960.0,1772.0,3527.0,12624.0,16963.0,799.0,18988.0,6004.0,25355.0,1016.0,18227.0,4502.0,41190.0,1
2022-03-05 02:00:00,8864.0,22050.0,367.0,1429.0,68878.0,200159.0,1668.0,3539.0,12741.0,17114.0,788.0,18674.0,5891.0,25257.0,1015.0,18301.0,3814.0,41003.0,1
2022-03-05 03:00:00,8452.0,21802.0,340.0,1364.0,66403.0,201770.0,1543.0,3577.0,12703.0,17249.0,754.0,18974.0,5502.0,26119.0,979.0,18474.0,3196.0,41018.0,1
2022-03-05 04:00:00,8265.0,22299.0,339.0,1339.0,62962.0,200608.0,1512.0,3758.0,13205.0,17755.0,732.0,19482.0,6389.0,28501.0,878.0,18810.0,3305.0,41798.0,1
2022-03-05 05:00:00,8620.0,23189.0,317.0,1335.0,62546.0,205906.0,1586.0,4033.0,13466.0,18037.0,979.0,20569.0,9435.0,31682.0,999.0,19938.0,3628.0,43829.0,1
2022-03-05 06:00:00,9287.0,24556.0,403.0,1384.0,74294.0,217327.0,1687.0,4225.0,13780.0,18603.0,1868.0,21505.0,12085.0,35164.0,1422.0,21030.0,3435.0,45164.0,1
2022-03-05 07:00:00,12341.0,26909.0,414.0,1536.0,100755.0,230556.0,1898.0,4266.0,13761.0,18586.0,3107.0,21891.0,13504.0,36807.0,1970.0,21798.0,3383.0,43680.0,1
2022-03-05 08:00:00,14306.0,28266.0,460.0,1734.0,129119.0,238891.0,1944.0,4353.0,13793.0,18535.0,4215.0,21822.0,14576.0,36894.0,2428.0,22186.0,3066.0,40843.0,1
2022-03-05 09:00:00,14828.0,28100.0,602.0,1936.0,161034.0,244571.0,1873.0,4310.0,13924.0,18673.0,4837.0,21558.0,15528.0,35951.0,2942.0,22862.0,2793.0,37482.0,1
2022-03-05 10:00:00,15316.0,28021.0,663.0,2047.0,162317.0,243498.0,1722.0,4227.0,13586.0,18495.0,4467.0,21933.0,17175.0,34055.0,2519.0,22588.0,2648.0,34485.0,1
